image_id,Male,Eyeglasses
129564.png,1,-1
129565.png,1,1
129566.png,-1,-1
129567.png,-1,-1
129568.png,1,-1
129569.png,-1,-1
129570.png,-1,-1
129571.png,1,1
129572.png,-1,-1
129573.png,-1,-1
129574.png,1,-1
129575.png,-1,-1
129576.png,1,-1
129577.png,-1,-1
129578.png,1,1
129579.png,-1,-1
129580.png,-1,-1
129581.png,-1,-1
129582.png,-1,-1
129583.png,1,-1
129584.png,1,-1
129585.png,-1,-1
129586.png,-1,-1
129587.png,1,-1
129588.png,1,-1
129589.png,-1,-1
129590.png,-1,-1
129591.png,1,-1
129592.png,-1,-1
129593.png,-1,-1
129594.png,1,-1
129595.png,1,-1
129596.png,1,-1
129597.png,1,-1
129598.png,1,-1
129599.png,-1,-1
129600.png,-1,-1
129601.png,-1,-1
129602.png,1,-1
129603.png,-1,-1
129604.png,-1,-1
129605.png,-1,-1
129606.png,1,-1
129607.png,1,-1
129608.png,-1,-1
129609.png,1,-1
129610.png,-1,-1
129611.png,1,-1
129612.png,1,-1
129613.png,-1,-1
129614.png,-1,-1
129615.png,1,-1
129616.png,-1,-1
129617.png,-1,-1
129618.png,-1,-1
129619.png,1,-1
129620.png,-1,-1
129621.png,-1,-1
129622.png,1,-1
129623.png,-1,-1
129624.png,-1,-1
129625.png,-1,-1
129626.png,-1,-1
129627.png,-1,-1
129628.png,-1,-1
129629.png,1,1
129630.png,1,-1
129631.png,-1,-1
129632.png,-1,1
129633.png,-1,-1
129634.png,-1,-1
129635.png,1,-1
129636.png,1,-1
129637.png,-1,-1
129638.png,1,-1
129639.png,-1,-1
129640.png,-1,-1
129641.png,-1,-1
129642.png,-1,-1
129643.png,1,-1
129644.png,-1,-1
129645.png,1,-1
129646.png,-1,-1
129647.png,-1,-1
129648.png,1,-1
129649.png,-1,-1
129650.png,1,-1
129651.png,1,-1
129652.png,1,-1
129653.png,1,1
129654.png,-1,-1
129655.png,-1,-1
129656.png,1,-1
129657.png,-1,-1
129658.png,-1,-1
129659.png,1,-1
129660.png,-1,-1
129661.png,-1,1
129662.png,1,1
129663.png,1,-1
129664.png,-1,-1
129665.png,1,-1
129666.png,-1,-1
129667.png,-1,-1
129668.png,-1,-1
129669.png,-1,-1
129670.png,-1,-1
129671.png,-1,-1
129673.png,-1,-1
129674.png,-1,-1
129675.png,1,-1
129676.png,-1,-1
129677.png,-1,-1
129678.png,-1,-1
129679.png,1,-1
129680.png,-1,-1
129681.png,1,-1
129682.png,1,-1
129683.png,1,-1
129684.png,-1,-1
129685.png,-1,-1
129686.png,-1,-1
129687.png,-1,-1
129688.png,-1,-1
129689.png,-1,-1
129690.png,1,-1
129691.png,-1,-1
129692.png,-1,-1
129693.png,1,-1
129694.png,-1,-1
129695.png,1,-1
129696.png,1,-1
129697.png,1,-1
129698.png,1,-1
129699.png,1,1
129700.png,-1,-1
129702.png,1,-1
129703.png,1,-1
129704.png,-1,-1
129705.png,-1,-1
129706.png,-1,-1
129707.png,-1,-1
129708.png,-1,-1
129709.png,1,-1
129710.png,-1,-1
129711.png,1,1
129712.png,-1,-1
129713.png,-1,-1
129714.png,-1,-1
129715.png,-1,-1
129716.png,-1,-1
129717.png,-1,-1
129718.png,-1,-1
129719.png,1,-1
129720.png,1,-1
129721.png,-1,-1
129722.png,-1,-1
129723.png,-1,-1
129724.png,-1,-1
129725.png,-1,-1
129726.png,1,-1
129727.png,-1,-1
129728.png,1,-1
129729.png,1,1
129730.png,1,-1
129731.png,-1,-1
129732.png,-1,-1
129733.png,-1,-1
129734.png,-1,-1
129735.png,1,-1
129736.png,-1,-1
129737.png,-1,-1
129738.png,-1,-1
129739.png,-1,-1
129740.png,-1,-1
129741.png,1,-1
129742.png,1,-1
129743.png,-1,-1
129744.png,-1,-1
129745.png,1,1
129746.png,-1,-1
129747.png,-1,-1
129748.png,1,-1
129749.png,-1,-1
129750.png,-1,-1
129751.png,1,1
129752.png,-1,-1
129753.png,-1,-1
129754.png,1,1
129755.png,-1,-1
129756.png,-1,-1
129757.png,-1,-1
129758.png,-1,-1
129759.png,-1,-1
129760.png,1,-1
129761.png,-1,-1
129762.png,1,-1
129763.png,-1,-1
129764.png,1,-1
129766.png,-1,-1
129767.png,1,-1
129768.png,-1,-1
129769.png,1,-1
129770.png,-1,-1
129771.png,1,1
129772.png,1,1
129773.png,-1,-1
129774.png,1,1
129775.png,-1,-1
129776.png,-1,-1
129777.png,1,-1
129778.png,-1,-1
129779.png,1,-1
129781.png,-1,-1
129782.png,1,-1
129783.png,-1,-1
129784.png,1,-1
129785.png,1,-1
129786.png,-1,-1
129787.png,-1,-1
129788.png,-1,1
129789.png,1,-1
129790.png,-1,-1
129791.png,-1,-1
129792.png,-1,-1
129793.png,1,-1
129794.png,-1,-1
129795.png,1,-1
129796.png,-1,-1
129798.png,1,1
129799.png,-1,-1
129800.png,1,-1
129801.png,-1,-1
129802.png,-1,-1
129803.png,-1,-1
129804.png,1,-1
129805.png,-1,-1
129806.png,1,-1
129807.png,1,1
129809.png,-1,-1
129811.png,-1,-1
129812.png,1,-1
129813.png,-1,-1
129814.png,1,-1
129815.png,1,1
129816.png,1,-1
129817.png,1,-1
129818.png,1,-1
129819.png,1,-1
129820.png,-1,-1
129821.png,-1,-1
129822.png,-1,-1
129823.png,1,-1
129824.png,1,1
129825.png,1,-1
129826.png,-1,-1
129827.png,-1,-1
129828.png,1,-1
129829.png,1,-1
129830.png,-1,-1
129831.png,1,-1
129832.png,-1,-1
129833.png,-1,-1
129834.png,1,1
129835.png,1,-1
129836.png,-1,-1
129837.png,-1,-1
129838.png,-1,-1
129839.png,1,-1
129840.png,-1,-1
129841.png,-1,-1
129842.png,1,-1
129843.png,1,-1
129844.png,1,-1
129845.png,-1,-1
129846.png,-1,-1
129847.png,1,-1
129848.png,1,-1
129849.png,-1,-1
129850.png,-1,-1
129851.png,-1,-1
129852.png,1,-1
129853.png,-1,-1
129855.png,-1,-1
129856.png,1,-1
129857.png,1,-1
129858.png,-1,-1
129859.png,-1,-1
129860.png,1,-1
129861.png,-1,-1
129862.png,-1,-1
129863.png,1,-1
129864.png,-1,-1
129865.png,1,-1
129866.png,1,-1
129867.png,-1,-1
129868.png,1,-1
129869.png,-1,-1
129870.png,-1,-1
129871.png,-1,-1
129872.png,-1,-1
129873.png,-1,1
129874.png,1,-1
129875.png,-1,-1
129876.png,-1,-1
129877.png,-1,-1
129878.png,-1,-1
129879.png,1,1
129880.png,-1,-1
129881.png,-1,1
129882.png,1,-1
129883.png,-1,-1
129884.png,1,-1
129885.png,-1,-1
129886.png,1,-1
129887.png,1,-1
129888.png,-1,-1
129889.png,1,-1
129890.png,1,-1
129891.png,-1,-1
129892.png,1,-1
129893.png,-1,-1
129894.png,-1,-1
129895.png,1,-1
129896.png,-1,-1
129897.png,-1,-1
129898.png,1,-1
129899.png,-1,-1
129900.png,1,1
129901.png,-1,-1
129902.png,-1,-1
129903.png,1,-1
129904.png,1,1
129905.png,-1,-1
129906.png,1,-1
129907.png,-1,-1
129908.png,1,-1
129909.png,-1,-1
129910.png,-1,-1
129911.png,-1,-1
129912.png,1,-1
129913.png,-1,-1
129914.png,1,-1
129915.png,1,1
129916.png,1,-1
129917.png,-1,-1
129918.png,-1,-1
129919.png,-1,-1
129920.png,1,-1
129921.png,-1,-1
129922.png,1,-1
129923.png,-1,-1
129924.png,1,-1
129925.png,-1,-1
129926.png,-1,-1
129927.png,-1,-1
129928.png,-1,-1
129929.png,-1,-1
129930.png,1,-1
129931.png,-1,-1
129932.png,-1,-1
129933.png,1,-1
129934.png,1,-1
129935.png,-1,-1
129936.png,1,-1
129937.png,-1,-1
129938.png,-1,-1
129940.png,1,1
129941.png,1,-1
129942.png,-1,-1
129943.png,1,-1
129944.png,-1,-1
129945.png,1,1
129946.png,-1,-1
129947.png,1,-1
129948.png,-1,-1
129949.png,1,1
129950.png,-1,-1
129951.png,-1,-1
129952.png,-1,-1
129953.png,-1,-1
129954.png,-1,-1
129955.png,-1,-1
129956.png,-1,-1
129957.png,-1,-1
129958.png,-1,-1
129959.png,-1,-1
129960.png,-1,-1
129961.png,1,-1
129962.png,-1,-1
129963.png,-1,-1
129964.png,-1,-1
129965.png,-1,-1
129966.png,1,1
129967.png,-1,-1
129968.png,-1,-1
129969.png,-1,-1
129970.png,-1,-1
129971.png,-1,-1
129972.png,1,-1
129973.png,-1,-1
129974.png,1,-1
129975.png,1,-1
129976.png,1,-1
129977.png,1,-1
129978.png,-1,-1
129979.png,-1,-1
129980.png,-1,-1
129981.png,-1,-1
129982.png,1,-1
129983.png,1,-1
129984.png,-1,-1
129985.png,1,-1
129986.png,-1,-1
129987.png,1,-1
129988.png,1,-1
129989.png,-1,-1
129990.png,1,1
129991.png,1,-1
129992.png,1,1
129993.png,-1,-1
129994.png,1,-1
129995.png,1,-1
129996.png,-1,-1
129997.png,-1,-1
129998.png,-1,-1
129999.png,1,-1
130000.png,-1,-1
130001.png,-1,-1
130002.png,1,-1
130003.png,-1,-1
130004.png,1,-1
130005.png,-1,-1
130006.png,1,-1
130007.png,1,1
130008.png,1,-1
130009.png,-1,-1
130010.png,-1,-1
130011.png,-1,-1
130012.png,-1,-1
130013.png,-1,-1
130014.png,-1,-1
130015.png,1,1
130016.png,1,1
130017.png,1,-1
130018.png,-1,-1
130019.png,-1,1
130020.png,1,1
130021.png,-1,-1
130022.png,1,-1
130023.png,1,-1
130024.png,-1,-1
130025.png,-1,-1
130026.png,1,-1
130027.png,1,-1
130028.png,-1,-1
130029.png,-1,-1
130030.png,-1,-1
130031.png,-1,-1
130032.png,1,-1
130033.png,1,-1
130034.png,-1,-1
130035.png,1,-1
130036.png,1,-1
130037.png,-1,-1
130038.png,-1,-1
130039.png,-1,-1
130040.png,-1,-1
130041.png,-1,-1
130042.png,-1,-1
130043.png,-1,-1
130044.png,1,1
130045.png,1,1
130046.png,1,-1
130047.png,-1,-1
130048.png,-1,-1
130049.png,1,1
130050.png,1,-1
130051.png,-1,-1
130052.png,1,-1
130053.png,-1,-1
130054.png,1,-1
130055.png,1,-1
130056.png,-1,-1
130057.png,-1,-1
130058.png,-1,-1
130059.png,-1,-1
130060.png,-1,-1
130061.png,-1,-1
130062.png,-1,-1
130063.png,-1,-1
130064.png,-1,-1
130065.png,-1,-1
130066.png,1,-1
130067.png,-1,-1
130068.png,1,1
130069.png,-1,-1
130070.png,-1,-1
130071.png,-1,-1
130072.png,1,1
130073.png,-1,-1
130074.png,1,-1
130075.png,1,-1
130076.png,-1,-1
130077.png,1,-1
130078.png,1,-1
130079.png,1,-1
130080.png,-1,-1
130081.png,1,-1
130082.png,1,-1
130084.png,-1,-1
130085.png,-1,-1
130086.png,1,-1
130087.png,-1,-1
130088.png,-1,-1
130089.png,-1,-1
130090.png,-1,-1
130091.png,-1,-1
130092.png,-1,-1
130093.png,1,-1
130094.png,-1,-1
130095.png,1,-1
130096.png,-1,-1
130097.png,-1,-1
130098.png,1,-1
130099.png,1,-1
130100.png,-1,-1
130101.png,1,-1
130102.png,1,-1
130103.png,-1,-1
130104.png,-1,-1
130105.png,-1,-1
130106.png,1,-1
130107.png,1,-1
130108.png,-1,-1
130109.png,-1,1
130110.png,-1,-1
130111.png,-1,1
130112.png,-1,-1
130113.png,-1,-1
130114.png,-1,-1
130115.png,-1,-1
130116.png,-1,-1
130117.png,-1,-1
130118.png,-1,-1
130119.png,-1,-1
130120.png,1,-1
130121.png,-1,-1
130122.png,-1,-1
130123.png,1,1
130124.png,1,1
130126.png,-1,-1
130127.png,1,-1
130128.png,1,-1
130129.png,-1,-1
130130.png,-1,-1
130132.png,1,-1
130133.png,1,-1
130134.png,-1,-1
130135.png,-1,-1
130136.png,-1,1
130137.png,-1,-1
130138.png,-1,-1
130139.png,-1,-1
130140.png,-1,-1
130141.png,-1,-1
130142.png,-1,-1
130143.png,-1,-1
130144.png,1,-1
130146.png,1,-1
130147.png,-1,-1
130149.png,-1,-1
130150.png,-1,-1
130151.png,1,-1
130152.png,1,-1
130153.png,-1,-1
130154.png,1,-1
130155.png,-1,-1
130156.png,-1,-1
130157.png,-1,-1
130158.png,1,1
130159.png,-1,-1
130160.png,1,-1
130161.png,-1,-1
130162.png,-1,-1
130163.png,-1,-1
130164.png,1,-1
130165.png,1,-1
130166.png,-1,-1
130167.png,-1,1
130168.png,1,-1
130169.png,-1,-1
130170.png,1,-1
130171.png,1,-1
130172.png,-1,-1
130173.png,-1,-1
130174.png,-1,1
130175.png,1,-1
130176.png,1,-1
130177.png,-1,-1
130178.png,1,-1
130179.png,1,-1
130180.png,-1,-1
130181.png,1,-1
130182.png,-1,-1
130183.png,-1,-1
130184.png,1,-1
130185.png,1,-1
130186.png,-1,-1
130187.png,1,-1
130188.png,-1,-1
130189.png,-1,-1
130190.png,1,-1
130191.png,-1,-1
130192.png,-1,-1
130193.png,-1,-1
130194.png,-1,-1
130195.png,1,-1
130196.png,-1,-1
130197.png,-1,-1
130198.png,-1,-1
130199.png,1,-1
130200.png,1,-1
130201.png,-1,-1
130202.png,-1,-1
130203.png,-1,-1
130204.png,1,-1
130205.png,-1,-1
130206.png,-1,-1
130207.png,1,-1
130208.png,-1,-1
130209.png,-1,-1
130211.png,-1,-1
130212.png,-1,-1
130213.png,-1,-1
130214.png,-1,-1
130215.png,1,-1
130216.png,1,-1
130217.png,1,-1
130218.png,-1,-1
130219.png,1,-1
130220.png,-1,-1
130221.png,-1,-1
130222.png,1,-1
130223.png,-1,-1
130224.png,1,-1
130225.png,-1,-1
130226.png,1,-1
130227.png,1,-1
130228.png,-1,-1
130229.png,-1,-1
130230.png,-1,-1
130231.png,1,1
130232.png,1,-1
130233.png,-1,-1
130234.png,-1,-1
130235.png,-1,-1
130236.png,1,-1
130237.png,-1,-1
130238.png,-1,-1
130239.png,-1,-1
130240.png,1,1
130241.png,-1,-1
130242.png,1,-1
130243.png,-1,-1
130244.png,-1,-1
130245.png,-1,-1
130246.png,1,-1
130247.png,-1,-1
130248.png,1,1
130249.png,1,-1
130250.png,-1,-1
130251.png,-1,-1
130252.png,-1,-1
130253.png,1,-1
130254.png,1,-1
130255.png,-1,-1
130256.png,1,-1
130257.png,1,-1
130258.png,1,1
130259.png,1,-1
130260.png,1,-1
130261.png,-1,-1
130262.png,-1,-1
130263.png,1,-1
130264.png,1,-1
130265.png,-1,-1
130266.png,-1,-1
130267.png,-1,-1
130268.png,-1,-1
130269.png,1,-1
130270.png,-1,-1
130271.png,1,-1
130272.png,1,-1
130273.png,1,-1
130274.png,1,-1
130275.png,-1,-1
130276.png,-1,-1
130277.png,-1,-1
130278.png,1,-1
130279.png,-1,-1
130280.png,1,1
130281.png,-1,-1
130282.png,-1,-1
130283.png,1,1
130284.png,1,-1
130285.png,1,-1
130286.png,-1,-1
130287.png,-1,-1
130288.png,1,-1
130289.png,-1,-1
130290.png,1,-1
130291.png,-1,-1
130292.png,1,-1
130293.png,-1,-1
130294.png,-1,-1
130295.png,1,-1
130296.png,-1,-1
130297.png,-1,-1
130298.png,1,-1
130299.png,-1,-1
130300.png,-1,-1
130301.png,-1,-1
130302.png,1,-1
130303.png,-1,-1
130304.png,-1,-1
130305.png,1,-1
130306.png,-1,-1
130307.png,-1,-1
130308.png,1,-1
130309.png,1,-1
130310.png,-1,-1
130311.png,-1,-1
130312.png,-1,-1
130313.png,-1,-1
130314.png,1,-1
130315.png,1,-1
130316.png,1,-1
130317.png,-1,-1
130318.png,1,-1
130319.png,-1,-1
130320.png,-1,-1
130321.png,1,-1
130322.png,-1,-1
130323.png,1,-1
130324.png,-1,-1
130325.png,1,-1
130326.png,-1,-1
130327.png,1,-1
130328.png,1,-1
130329.png,1,1
130330.png,1,-1
130331.png,1,-1
130332.png,-1,-1
130333.png,-1,-1
130335.png,1,-1
130336.png,-1,-1
130337.png,-1,-1
130338.png,1,-1
130339.png,-1,-1
130340.png,-1,-1
130341.png,-1,-1
130342.png,-1,-1
130343.png,-1,-1
130344.png,-1,-1
130345.png,-1,-1
130346.png,1,-1
130347.png,-1,-1
130348.png,-1,-1
130349.png,1,-1
130350.png,1,-1
130351.png,-1,-1
130352.png,-1,-1
130353.png,-1,-1
130354.png,-1,-1
130355.png,-1,-1
130356.png,-1,-1
130357.png,1,-1
130358.png,1,-1
130359.png,1,-1
130360.png,1,-1
130361.png,1,-1
130362.png,1,-1
130363.png,-1,-1
130364.png,-1,-1
130365.png,-1,-1
130366.png,-1,-1
130367.png,1,-1
130368.png,1,-1
130369.png,1,-1
130370.png,1,-1
130371.png,1,-1
130372.png,-1,-1
130373.png,1,-1
130374.png,1,-1
130375.png,-1,-1
130376.png,-1,-1
130377.png,-1,-1
130378.png,1,-1
130379.png,-1,1
130380.png,-1,-1
130381.png,-1,-1
130382.png,-1,-1
130383.png,-1,-1
130384.png,-1,1
130385.png,-1,-1
130386.png,-1,-1
130387.png,-1,-1
130388.png,1,1
130389.png,-1,-1
130390.png,-1,-1
130391.png,-1,-1
130392.png,-1,-1
130393.png,-1,-1
130394.png,-1,-1
130395.png,-1,-1
130396.png,1,-1
130397.png,1,-1
130398.png,-1,-1
130399.png,-1,-1
130400.png,-1,-1
130401.png,-1,-1
130402.png,-1,-1
130403.png,-1,-1
130404.png,1,-1
130405.png,-1,-1
130406.png,-1,-1
130407.png,1,-1
130409.png,-1,-1
130410.png,-1,-1
130411.png,-1,-1
130412.png,1,-1
130413.png,-1,-1
130414.png,-1,-1
130415.png,-1,-1
130416.png,1,-1
130417.png,1,-1
130418.png,-1,-1
130419.png,-1,-1
130420.png,-1,-1
130422.png,-1,-1
130423.png,1,-1
130424.png,-1,-1
130425.png,-1,-1
130426.png,1,-1
130427.png,-1,-1
130428.png,-1,-1
130429.png,-1,-1
130430.png,1,1
130431.png,-1,-1
130432.png,1,-1
130433.png,-1,-1
130435.png,-1,-1
130436.png,1,-1
130437.png,1,-1
130438.png,1,-1
130439.png,-1,-1
130440.png,1,-1
130441.png,-1,-1
130442.png,1,-1
130443.png,1,-1
130444.png,1,-1
130445.png,1,-1
130446.png,1,-1
130447.png,-1,-1
130448.png,-1,-1
130449.png,1,-1
130450.png,-1,-1
130451.png,1,-1
130452.png,-1,-1
130453.png,-1,-1
130454.png,-1,-1
130455.png,1,-1
130456.png,-1,1
130457.png,-1,-1
130458.png,-1,-1
130459.png,-1,-1
130460.png,-1,-1
130461.png,1,-1
130462.png,1,1
130463.png,-1,-1
130464.png,1,-1
130465.png,-1,-1
130466.png,-1,-1
130467.png,-1,-1
130468.png,1,1
130469.png,-1,-1
130470.png,-1,-1
130471.png,1,-1
130472.png,-1,-1
130473.png,1,-1
130474.png,-1,1
130475.png,-1,-1
130476.png,1,-1
130477.png,1,-1
130478.png,-1,-1
130479.png,1,-1
130480.png,-1,-1
130481.png,-1,-1
130482.png,-1,-1
130483.png,-1,-1
130484.png,1,-1
130485.png,-1,-1
130486.png,-1,-1
130487.png,1,-1
130488.png,-1,-1
130489.png,-1,-1
130490.png,1,-1
130491.png,-1,-1
130492.png,1,-1
130493.png,1,-1
130494.png,-1,-1
130495.png,1,-1
130496.png,1,-1
130497.png,-1,-1
130498.png,1,-1
130499.png,-1,-1
130500.png,-1,-1
130502.png,-1,-1
130503.png,-1,-1
130504.png,1,-1
130505.png,1,-1
130506.png,1,1
130507.png,1,-1
130508.png,1,-1
130509.png,-1,-1
130510.png,-1,-1
130511.png,1,-1
130512.png,1,-1
130513.png,-1,-1
130514.png,-1,-1
130515.png,-1,-1
130516.png,-1,-1
130517.png,-1,-1
130518.png,1,-1
130519.png,-1,-1
130520.png,-1,-1
130521.png,1,-1
130522.png,-1,-1
130523.png,-1,-1
130524.png,-1,-1
130525.png,-1,-1
130526.png,-1,-1
130527.png,-1,-1
130528.png,-1,-1
130529.png,-1,-1
130530.png,-1,-1
130531.png,1,-1
130532.png,-1,-1
130533.png,1,-1
130534.png,1,-1
130535.png,-1,-1
130536.png,-1,-1
130537.png,-1,-1
130538.png,1,-1
130539.png,1,-1
130540.png,-1,-1
130541.png,1,-1
130542.png,-1,-1
130543.png,-1,-1
130544.png,1,1
130546.png,1,-1
130547.png,1,-1
130548.png,-1,-1
130549.png,1,-1
130550.png,-1,-1
130551.png,1,-1
130552.png,1,-1
130553.png,-1,-1
130554.png,1,-1
130555.png,1,-1
130556.png,-1,-1
130557.png,1,1
130558.png,1,-1
130559.png,-1,-1
130560.png,1,-1
130561.png,1,-1
130562.png,1,-1
130563.png,1,-1
130564.png,-1,-1
130565.png,-1,-1
130566.png,-1,-1
130567.png,1,-1
130568.png,-1,-1
130569.png,1,-1
130570.png,-1,-1
130571.png,1,-1
130572.png,-1,-1
130573.png,-1,-1
130574.png,-1,-1
130575.png,1,-1
130576.png,-1,-1
130577.png,-1,-1
130578.png,-1,-1
130579.png,-1,-1
130580.png,1,1
130581.png,1,-1
130582.png,1,-1
130583.png,-1,-1
130584.png,1,-1
130585.png,1,-1
130586.png,1,-1
130587.png,-1,-1
130588.png,-1,-1
130589.png,-1,-1
130590.png,-1,-1
130591.png,-1,-1
130592.png,-1,-1
130593.png,1,-1
130595.png,-1,-1
130596.png,1,-1
130597.png,1,-1
130598.png,-1,1
130599.png,-1,-1
130600.png,1,-1
130601.png,-1,-1
130602.png,1,-1
130603.png,-1,-1
130604.png,1,-1
130605.png,1,1
130606.png,-1,-1
130607.png,-1,-1
130608.png,-1,-1
130609.png,1,-1
130610.png,1,-1
130611.png,1,-1
130612.png,-1,-1
130613.png,1,-1
130614.png,-1,-1
130615.png,1,-1
130616.png,1,-1
130617.png,-1,-1
130618.png,-1,-1
130619.png,-1,-1
130620.png,-1,-1
130621.png,-1,-1
130622.png,-1,-1
130623.png,-1,-1
130624.png,1,-1
130625.png,1,-1
130626.png,1,-1
130627.png,-1,-1
130628.png,-1,-1
130629.png,-1,-1
130630.png,-1,-1
130631.png,-1,-1
130632.png,1,-1
130633.png,-1,-1
130634.png,-1,-1
130635.png,1,1
130636.png,-1,-1
130637.png,-1,-1
130638.png,-1,-1
130639.png,-1,-1
130640.png,-1,-1
130641.png,-1,-1
130642.png,1,-1
130643.png,-1,-1
130644.png,-1,-1
130645.png,-1,-1
130646.png,1,-1
130647.png,1,-1
130648.png,-1,1
130649.png,1,-1
130650.png,-1,-1
130651.png,-1,-1
130652.png,1,-1
130653.png,-1,-1
130654.png,-1,-1
130655.png,-1,-1
130656.png,-1,-1
130657.png,-1,-1
130658.png,1,-1
130659.png,1,-1
130660.png,-1,-1
130661.png,1,-1
130662.png,-1,-1
130663.png,-1,-1
130664.png,-1,-1
130665.png,-1,-1
130666.png,1,1
130667.png,-1,-1
130668.png,-1,-1
130669.png,-1,-1
130670.png,-1,-1
130671.png,1,-1
130672.png,1,-1
130673.png,-1,-1
130674.png,-1,-1
130675.png,-1,-1
130676.png,1,-1
130677.png,1,-1
130678.png,-1,-1
130679.png,-1,-1
130680.png,1,-1
130681.png,1,-1
130682.png,-1,-1
130683.png,1,-1
130684.png,-1,-1
130685.png,-1,-1
130686.png,-1,-1
130687.png,1,-1
130688.png,1,-1
130689.png,-1,-1
130690.png,1,1
130691.png,-1,-1
130692.png,1,-1
130693.png,1,-1
130694.png,1,-1
130696.png,-1,-1
130697.png,1,-1
130698.png,-1,-1
130699.png,-1,-1
130700.png,-1,-1
130701.png,-1,-1
130702.png,-1,-1
130703.png,-1,-1
130705.png,1,-1
130706.png,1,-1
130707.png,1,-1
130708.png,-1,-1
130709.png,1,1
130710.png,1,1
130711.png,-1,-1
130712.png,-1,-1
130713.png,1,-1
130714.png,1,-1
130715.png,1,1
130716.png,1,-1
130717.png,-1,-1
130718.png,1,-1
130719.png,-1,-1
130720.png,-1,-1
130721.png,-1,-1
130722.png,-1,-1
130723.png,1,-1
130724.png,1,-1
130726.png,1,1
130727.png,1,-1
130728.png,1,-1
130729.png,1,-1
130730.png,-1,-1
130731.png,1,-1
130733.png,1,-1
130734.png,-1,-1
130735.png,-1,-1
130736.png,-1,-1
130737.png,-1,-1
130738.png,1,1
130739.png,-1,-1
130740.png,-1,-1
130741.png,-1,-1
130742.png,1,1
130743.png,1,-1
130744.png,1,-1
130745.png,-1,-1
130746.png,1,-1
130747.png,-1,-1
130749.png,-1,-1
130750.png,-1,-1
130751.png,1,-1
130752.png,-1,-1
130753.png,-1,-1
130754.png,1,-1
130755.png,1,-1
130756.png,-1,-1
130757.png,-1,-1
130758.png,-1,-1
130759.png,-1,-1
130760.png,1,-1
130762.png,-1,-1
130763.png,-1,-1
130764.png,-1,-1
130765.png,1,-1
130766.png,-1,-1
130767.png,1,-1
130768.png,-1,-1
130769.png,-1,-1
130770.png,1,-1
130771.png,-1,-1
130772.png,-1,-1
130773.png,-1,-1
130774.png,1,1
130775.png,-1,-1
130776.png,1,-1
130777.png,-1,-1
130778.png,1,-1
130779.png,1,1
130780.png,1,1
130781.png,1,-1
130782.png,1,-1
130783.png,-1,-1
130784.png,-1,-1
130785.png,1,-1
130786.png,1,1
130787.png,-1,-1
130788.png,1,-1
130789.png,1,-1
130790.png,1,-1
130791.png,1,1
130792.png,-1,-1
130793.png,-1,-1
130794.png,1,1
130795.png,-1,-1
130796.png,-1,-1
130797.png,-1,-1
130798.png,-1,-1
130799.png,1,-1
130800.png,-1,-1
130801.png,1,-1
130802.png,-1,-1
130803.png,1,-1
130804.png,-1,-1
130805.png,-1,-1
130806.png,-1,-1
130807.png,-1,-1
130808.png,-1,-1
130809.png,1,-1
130810.png,1,-1
130811.png,-1,-1
130812.png,1,-1
130813.png,1,-1
130814.png,-1,-1
130815.png,1,-1
130816.png,-1,-1
130817.png,1,-1
130818.png,-1,-1
130819.png,-1,-1
130820.png,-1,-1
130821.png,-1,-1
130822.png,1,-1
130823.png,-1,-1
130824.png,1,-1
130825.png,-1,-1
130826.png,1,-1
130827.png,-1,-1
130828.png,1,-1
130829.png,1,-1
130830.png,-1,-1
130831.png,-1,-1
130832.png,1,-1
130833.png,-1,-1
130834.png,-1,-1
130835.png,1,-1
130836.png,-1,-1
130837.png,1,-1
130838.png,-1,-1
130839.png,-1,-1
130840.png,1,-1
130841.png,1,-1
130842.png,-1,-1
130843.png,-1,-1
130844.png,-1,-1
130845.png,1,1
130846.png,-1,-1
130847.png,1,-1
130848.png,1,1
130849.png,-1,-1
130850.png,1,-1
130851.png,1,-1
130852.png,1,-1
130853.png,-1,-1
130854.png,1,-1
130855.png,1,-1
130856.png,-1,-1
130857.png,1,-1
130858.png,-1,-1
130859.png,-1,-1
130860.png,-1,-1
130861.png,1,-1
130862.png,-1,-1
130864.png,-1,-1
130865.png,-1,-1
130866.png,-1,-1
130867.png,-1,-1
130868.png,-1,-1
130869.png,-1,-1
130870.png,-1,-1
130871.png,1,-1
130872.png,-1,-1
130873.png,-1,-1
130874.png,1,-1
130875.png,1,-1
130876.png,1,-1
130877.png,-1,-1
130878.png,1,-1
130879.png,-1,-1
130880.png,-1,-1
130881.png,-1,-1
130882.png,-1,-1
130883.png,1,-1
130884.png,-1,-1
130885.png,1,1
130886.png,1,-1
130887.png,-1,-1
130888.png,-1,-1
130889.png,-1,-1
130890.png,1,-1
130891.png,1,-1
130892.png,-1,-1
130893.png,-1,-1
130894.png,1,-1
130895.png,-1,-1
130896.png,-1,-1
130897.png,1,-1
130898.png,1,1
130899.png,-1,-1
130900.png,-1,-1
130901.png,-1,-1
130902.png,1,-1
130903.png,-1,-1
130904.png,-1,-1
130905.png,1,-1
130906.png,-1,-1
130907.png,1,-1
130908.png,-1,-1
130909.png,-1,-1
130910.png,-1,-1
130911.png,-1,-1
130912.png,-1,-1
130913.png,-1,-1
130914.png,-1,-1
130915.png,1,-1
130916.png,1,-1
130917.png,-1,-1
130918.png,-1,1
130919.png,-1,-1
130920.png,1,-1
130921.png,1,-1
